id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_01672_c10,diffusion,0.10003662109375,0.1,18.131550851920437,0.11749818100883226,0.026460353285074234,0.7424957156181335,0.26450666785240173
s2_beijing_patch_2023_02480_c10,diffusion,0.10003662109375,0.1,18.16010423345019,0.23429896126826075,0.027846049517393112,0.7222012877464294,0.2783585488796234
s2_beijing_patch_2023_01465_c05,diffusion,0.050048828125,0.05,21.219045064900616,0.18594429545765223,0.013413891196250916,0.829481303691864,0.26801609992980957
s2_beijing_patch_2023_01089_c10,diffusion,0.10003662109375,0.1,18.24955075169956,0.1848474970527713,0.026907561346888542,0.8172733187675476,0.2689771056175232
s2_beijing_patch_2023_01198_c30,diffusion,0.29998779296875,0.3,13.218070557858102,0.013441683815730405,0.08086521923542023,0.8803678154945374,0.2695617079734802
s2_beijing_patch_2023_00620_c05,diffusion,0.050048828125,0.05,20.891679670643626,0.11592738766229295,0.01391462329775095,0.8469074368476868,0.2780209481716156
s2_beijing_patch_2023_01317_c50,diffusion,0.5,0.5,11.265068715336694,0.015584675218271254,0.13552233576774597,0.7497097253799438,0.27104467153549194
s2_beijing_patch_2023_02043_c70,diffusion,0.70001220703125,0.7,9.588857394156589,0.00836941468350816,0.18846890330314636,0.7588274478912354,0.26923659443855286
s2_beijing_patch_2023_01992_c30,diffusion,0.29998779296875,0.3,13.105546455544179,0.016953724957067182,0.08108098804950714,0.8697444200515747,0.27028095722198486
s2_beijing_patch_2023_01552_c50,diffusion,0.5,0.5,11.248200915373342,0.01851198284414753,0.13473348319530487,0.7386167049407959,0.26946696639060974
s2_beijing_patch_2023_00840_c30,diffusion,0.29998779296875,0.3,13.62567339317273,0.05053228655091685,0.08148762583732605,0.7390056848526001,0.2716364860534668
s2_beijing_patch_2023_00440_c50,diffusion,0.5,0.5,11.221184738263899,0.020663499726057875,0.1345258504152298,0.7194857001304626,0.2690517008304596
s2_beijing_patch_2023_02967_c10,diffusion,0.10003662109375,0.1,18.159097898823127,0.08283733969864417,0.02639414742588997,0.796908974647522,0.2638448476791382
s2_beijing_patch_2023_00597_c70,diffusion,0.70001220703125,0.7,9.992185201668356,0.017230547041607567,0.19436600804328918,0.7167378067970276,0.27766087651252747
s2_beijing_patch_2023_02011_c50,diffusion,0.5,0.5,11.154486189727901,0.026379501445131747,0.13335591554641724,0.742995023727417,0.2667118310928345
s2_beijing_patch_2023_02225_c70,diffusion,0.70001220703125,0.7,9.576200374780319,0.0088950676664058,0.18948392570018768,0.8257021307945251,0.2706865966320038
s2_beijing_patch_2023_00746_c50,diffusion,0.5,0.5,10.950964175307794,0.007829862956028511,0.13309888541698456,0.832001268863678,0.2661977708339691
s2_beijing_patch_2023_00118_c10,diffusion,0.10003662109375,0.1,18.13219353242678,0.11776404521778576,0.02730700373649597,0.7659181356430054,0.2729700803756714
s2_beijing_patch_2023_00577_c50,diffusion,0.5,0.5,11.142966971044334,0.01959574599015689,0.13473354279994965,0.7408782839775085,0.2694670855998993
s2_beijing_patch_2023_02455_c30,diffusion,0.29998779296875,0.3,13.543178563123632,0.031464743888352874,0.07980973273515701,0.7269207239151001,0.2660432755947113
s2_beijing_patch_2023_01307_c70,diffusion,0.70001220703125,0.7,9.767301598198804,0.014263237004078846,0.19135001301765442,0.7399126887321472,0.27335238456726074
s2_beijing_patch_2023_02500_c30,diffusion,0.29998779296875,0.3,13.173324206705548,0.014391099401271696,0.0808473601937294,0.8799848556518555,0.2695021629333496
