step,epoch,t,sample_loss,batch_loss
92308,36,-1,,0.037100
92313,36,-1,,0.015500
92318,36,-1,,0.006500
92323,36,-1,,0.009900
92328,36,-1,,0.023600
92333,36,-1,,0.015700
92338,36,-1,,0.011100
92343,36,-1,,0.006100
92348,36,-1,,0.009300
92353,36,-1,,0.034800
92358,36,-1,,0.008400
92363,36,-1,,0.008800
92368,36,-1,,0.020900
92373,36,-1,,0.005700
92378,36,-1,,0.030600
92383,36,-1,,0.008800
92388,36,-1,,0.010400
92393,36,-1,,0.044600
92398,36,-1,,0.007400
92403,36,-1,,0.042800
92408,36,-1,,0.006100
92413,36,-1,,0.014200
92418,36,-1,,0.023900
92423,36,-1,,0.005900
92428,36,-1,,0.010300
92433,36,-1,,0.010300
92438,36,-1,,0.014000
92443,36,-1,,0.011900
92448,36,-1,,0.018700
92453,36,-1,,0.015900
92458,36,-1,,0.006600
92463,36,-1,,0.007700
92468,36,-1,,0.027400
92473,36,-1,,0.005800
92478,36,-1,,0.011700
92483,36,-1,,0.019100
92488,36,-1,,0.015300
92493,36,-1,,0.017200
92498,36,-1,,0.013100
92503,36,-1,,0.056000
92508,36,-1,,0.008500
92513,36,-1,,0.101300
92518,36,-1,,0.075800
92523,36,-1,,0.030200
92528,36,-1,,0.023100
92533,36,-1,,0.005800
92538,36,-1,,0.019400
92543,36,-1,,0.064300
92548,36,-1,,0.009300
92553,36,-1,,0.007900
92558,36,-1,,0.053100
92563,36,-1,,0.007900
92568,36,-1,,0.009200
92573,36,-1,,0.017700
92578,36,-1,,0.014900
92583,36,-1,,0.009800
92588,36,-1,,0.006400
92593,36,-1,,0.033000
92598,36,-1,,0.031000
92603,36,-1,,0.052400
92608,36,-1,,0.007100
92613,36,-1,,0.017400
92618,36,-1,,0.006200
92623,36,-1,,0.014700
92628,36,-1,,0.015200
92633,36,-1,,0.046700
92638,36,-1,,0.006700
92643,36,-1,,0.040700
92648,36,-1,,0.014300
92653,36,-1,,0.006500
92658,36,-1,,0.009600
92663,36,-1,,0.009600
92668,36,-1,,0.032500
92673,36,-1,,0.007300
92678,36,-1,,0.007200
92683,36,-1,,0.014500
92688,36,-1,,0.009700
92693,36,-1,,0.070800
92698,36,-1,,0.006700
92703,36,-1,,0.013200
92708,36,-1,,0.009800
92713,36,-1,,0.010300
92718,36,-1,,0.042900
92723,36,-1,,0.020700
92728,36,-1,,0.025600
92733,36,-1,,0.007600
92738,36,-1,,0.070000
92743,36,-1,,0.017100
92748,36,-1,,0.040300
92753,36,-1,,0.021000
92758,36,-1,,0.037600
92763,36,-1,,0.006900
92768,36,-1,,0.008000
92773,36,-1,,0.008500
92778,36,-1,,0.007000
92783,36,-1,,0.083400
92788,36,-1,,0.021700
92793,36,-1,,0.014100
92798,36,-1,,0.019100
92803,36,-1,,0.038500
92808,36,-1,,0.013000
92813,36,-1,,0.008200
92818,36,-1,,0.019700
92823,36,-1,,0.026600
92828,36,-1,,0.012100
92833,36,-1,,0.006900
92838,36,-1,,0.013500
92843,36,-1,,0.016600
92848,36,-1,,0.023000
92853,36,-1,,0.060700
92858,36,-1,,0.009900
92863,36,-1,,0.011100
92868,36,-1,,0.008400
92873,36,-1,,0.015600
92878,36,-1,,0.011800
92883,36,-1,,0.010500
92888,36,-1,,0.007900
92893,36,-1,,0.008100
92898,36,-1,,0.088900
92903,36,-1,,0.017100
92908,36,-1,,0.009900
92913,36,-1,,0.010100
92918,36,-1,,0.011000
92923,36,-1,,0.028000
92928,36,-1,,0.006800
92933,36,-1,,0.015600
92938,36,-1,,0.045500
92943,36,-1,,0.016600
92948,36,-1,,0.013900
92953,36,-1,,0.015400
92958,36,-1,,0.010200
92963,36,-1,,0.031800
92968,36,-1,,0.020600
92973,36,-1,,0.085400
92978,36,-1,,0.084100
92983,36,-1,,0.010000
92988,36,-1,,0.036100
92993,36,-1,,0.028300
92998,36,-1,,0.015700
93003,36,-1,,0.044600
93008,36,-1,,0.011300
93013,36,-1,,0.012200
93018,36,-1,,0.015100
93023,36,-1,,0.008100
93028,36,-1,,0.037700
93033,36,-1,,0.005800
93038,36,-1,,0.008100
93043,36,-1,,0.028400
93048,36,-1,,0.006000
93053,36,-1,,0.013200
93058,36,-1,,0.021500
93063,36,-1,,0.023900
93068,36,-1,,0.012500
93073,36,-1,,0.009400
93078,36,-1,,0.011500
93083,36,-1,,0.011700
93088,36,-1,,0.030000
93093,36,-1,,0.006100
93098,36,-1,,0.014600
93103,36,-1,,0.007300
93108,36,-1,,0.025000
93113,36,-1,,0.020200
93118,36,-1,,0.008400
93123,36,-1,,0.010300
93128,36,-1,,0.014600
93133,36,-1,,0.013800
93138,36,-1,,0.016300
93143,36,-1,,0.018700
93148,36,-1,,0.009500
93153,36,-1,,0.006800
93158,36,-1,,0.034100
93163,36,-1,,0.016000
93168,36,-1,,0.010100
93173,36,-1,,0.082500
93178,36,-1,,0.006200
93183,36,-1,,0.009600
93188,36,-1,,0.009300
93193,36,-1,,0.012700
93198,36,-1,,0.043600
93203,36,-1,,0.007700
93208,36,-1,,0.088400
93213,36,-1,,0.043800
93218,36,-1,,0.071300
93223,36,-1,,0.006500
93228,36,-1,,0.018600
93233,36,-1,,0.050400
93238,36,-1,,0.008700
93243,36,-1,,0.011800
93248,36,-1,,0.034200
93253,36,-1,,0.037400
93258,36,-1,,0.011800
93263,36,-1,,0.027400
93268,36,-1,,0.007200
93273,36,-1,,0.008300
93278,36,-1,,0.130900
93283,36,-1,,0.030600
93288,36,-1,,0.005600
93293,36,-1,,0.047300
93298,36,-1,,0.015100
93303,36,-1,,0.010800
93308,36,-1,,0.007200
93313,36,-1,,0.009400
93318,36,-1,,0.190400
93323,36,-1,,0.045100
93328,36,-1,,0.006800
93333,36,-1,,0.014500
93338,36,-1,,0.018200
93343,36,-1,,0.006400
93348,36,-1,,0.008600
93353,36,-1,,0.034600
93358,36,-1,,0.013900
93363,36,-1,,0.012600
93368,36,-1,,0.008100
93373,36,-1,,0.011300
93378,36,-1,,0.044400
93383,36,-1,,0.006800
93388,36,-1,,0.011100
93393,36,-1,,0.011400
93398,36,-1,,0.050700
93403,36,-1,,0.008800
93408,36,-1,,0.007300
93413,36,-1,,0.007600
93418,36,-1,,0.012900
93423,36,-1,,0.034500
93428,36,-1,,0.017900
93433,36,-1,,0.091700
93438,36,-1,,0.009700
93443,36,-1,,0.012600
93448,36,-1,,0.009800
93453,36,-1,,0.140300
93458,36,-1,,0.006400
93463,36,-1,,0.005500
93468,36,-1,,0.017800
93473,36,-1,,0.014800
93478,36,-1,,0.007400
93483,36,-1,,0.008200
93488,36,-1,,0.017800
93493,36,-1,,0.054700
93498,36,-1,,0.011300
93503,36,-1,,0.017500
93508,36,-1,,0.020500
93513,36,-1,,0.017900
93518,36,-1,,0.012600
93523,36,-1,,0.005200
93528,36,-1,,0.008900
93533,36,-1,,0.012500
93538,36,-1,,0.154900
93543,36,-1,,0.007700
93548,36,-1,,0.005700
93553,36,-1,,0.027200
93558,36,-1,,0.005700
93563,36,-1,,0.007200
93568,36,-1,,0.006900
93573,36,-1,,0.034100
93578,36,-1,,0.016600
93583,36,-1,,0.009100
93588,36,-1,,0.010100
93593,36,-1,,0.021100
93598,36,-1,,0.019400
93603,36,-1,,0.012700
93608,36,-1,,0.008000
93613,36,-1,,0.019200
93618,36,-1,,0.005100
93623,36,-1,,0.121600
93628,36,-1,,0.004800
93633,36,-1,,0.016000
93638,36,-1,,0.007500
93643,36,-1,,0.006000
93648,36,-1,,0.012500
93653,36,-1,,0.007400
93658,36,-1,,0.012800
93663,36,-1,,0.016300
93668,36,-1,,0.008500
93673,36,-1,,0.007800
93678,36,-1,,0.012500
93683,36,-1,,0.008400
93688,36,-1,,0.026200
93693,36,-1,,0.053800
93698,36,-1,,0.045200
93703,36,-1,,0.006000
93708,36,-1,,0.009300
93713,36,-1,,0.014200
93718,36,-1,,0.009900
93723,36,-1,,0.012800
93728,36,-1,,0.009300
93733,36,-1,,0.014900
93738,36,-1,,0.014500
93743,36,-1,,0.009600
93748,36,-1,,0.011600
93753,36,-1,,0.008500
93758,36,-1,,0.015500
93763,36,-1,,0.006700
93768,36,-1,,0.009800
93773,36,-1,,0.063400
93778,36,-1,,0.017700
93783,36,-1,,0.007500
93788,36,-1,,0.008300
93793,36,-1,,0.035500
93798,36,-1,,0.010700
93803,36,-1,,0.030000
93808,36,-1,,0.038100
93813,36,-1,,0.017400
93818,36,-1,,0.024900
93823,36,-1,,0.014300
93828,36,-1,,0.007400
93833,36,-1,,0.030500
93838,36,-1,,0.015700
93843,36,-1,,0.020600
93848,36,-1,,0.012900
93853,36,-1,,0.008500
93858,36,-1,,0.006700
93863,36,-1,,0.012400
93868,36,-1,,0.015100
93873,36,-1,,0.033500
93878,36,-1,,0.144200
93883,36,-1,,0.010200
93888,36,-1,,0.126200
93893,36,-1,,0.009600
93898,36,-1,,0.007900
93903,36,-1,,0.011300
93908,36,-1,,0.037200
93913,36,-1,,0.013100
93918,36,-1,,0.008900
93923,36,-1,,0.019600
93928,36,-1,,0.028700
93933,36,-1,,0.007900
93938,36,-1,,0.059500
93943,36,-1,,0.010900
93948,36,-1,,0.009600
93953,36,-1,,0.007000
93958,36,-1,,0.010700
93963,36,-1,,0.005400
93968,36,-1,,0.081500
93973,36,-1,,0.011800
93978,36,-1,,0.007800
93983,36,-1,,0.012400
93988,36,-1,,0.015500
93993,36,-1,,0.006800
93998,36,-1,,0.010600
94003,36,-1,,0.008900
94008,36,-1,,0.039500
94013,36,-1,,0.026600
94018,36,-1,,0.017800
94023,36,-1,,0.016500
94028,36,-1,,0.008600
94033,36,-1,,0.013600
94038,36,-1,,0.065600
94043,36,-1,,0.009800
94048,36,-1,,0.019100
94053,36,-1,,0.017400
94058,36,-1,,0.019700
94063,36,-1,,0.037800
94068,36,-1,,0.007300
94073,36,-1,,0.006000
94078,36,-1,,0.008900
94083,36,-1,,0.007900
94088,36,-1,,0.009300
94093,36,-1,,0.015600
94098,36,-1,,0.033900
94103,36,-1,,0.017400
94108,36,-1,,0.019200
94113,36,-1,,0.035300
94118,36,-1,,0.009600
94123,36,-1,,0.007000
94128,36,-1,,0.008400
94133,36,-1,,0.013100
94138,36,-1,,0.016300
94143,36,-1,,0.036000
94148,36,-1,,0.047300
94153,36,-1,,0.059200
94158,36,-1,,0.008600
94163,36,-1,,0.005600
94168,36,-1,,0.010100
94173,36,-1,,0.008400
94178,36,-1,,0.021500
94183,36,-1,,0.009600
94188,36,-1,,0.007800
94193,36,-1,,0.009600
94198,36,-1,,0.012800
94203,36,-1,,0.007000
94208,36,-1,,0.075900
94213,36,-1,,0.055900
94218,36,-1,,0.012300
94223,36,-1,,0.016200
94228,36,-1,,0.020400
94233,36,-1,,0.009900
94238,36,-1,,0.027300
94243,36,-1,,0.013300
94248,36,-1,,0.011600
94253,36,-1,,0.016900
94258,36,-1,,0.093200
94263,36,-1,,0.008800
94268,36,-1,,0.006300
94273,36,-1,,0.053500
94278,36,-1,,0.154900
94283,36,-1,,0.015500
94288,36,-1,,0.040000
94293,36,-1,,0.006700
94298,36,-1,,0.180300
94303,36,-1,,0.036800
94308,36,-1,,0.095300
94313,36,-1,,0.011600
94318,36,-1,,0.008500
94323,36,-1,,0.009600
94328,36,-1,,0.007300
94333,36,-1,,0.139700
94338,36,-1,,0.014500
94343,36,-1,,0.010000
94348,36,-1,,0.009800
94353,36,-1,,0.010400
94358,36,-1,,0.082000
94363,36,-1,,0.054700
94368,36,-1,,0.025300
94373,36,-1,,0.009900
94378,36,-1,,0.010700
94383,36,-1,,0.012100
94388,36,-1,,0.143500
94393,36,-1,,0.015100
94398,36,-1,,0.012500
94403,36,-1,,0.020900
94408,36,-1,,0.007700
94413,36,-1,,0.010500
94418,36,-1,,0.009000
94423,36,-1,,0.005300
94428,36,-1,,0.005100
94433,36,-1,,0.008000
94438,36,-1,,0.009200
94443,36,-1,,0.007300
94448,36,-1,,0.005500
94453,36,-1,,0.017200
94458,36,-1,,0.007900
94463,36,-1,,0.013000
94468,36,-1,,0.010700
94473,36,-1,,0.012400
94478,36,-1,,0.005900
94483,36,-1,,0.008500
94488,36,-1,,0.006500
94493,36,-1,,0.059500
94498,36,-1,,0.006700
94500,36,-1,,0.006700
94500,37,-1,,0.011100
94503,37,-1,,0.044100
94507,37,-1,,0.017600
94512,37,-1,,0.028400
94517,37,-1,,0.007600
94522,37,-1,,0.007000
94527,37,-1,,0.038000
94532,37,-1,,0.012000
94537,37,-1,,0.011000
94542,37,-1,,0.029300
94547,37,-1,,0.019400
94552,37,-1,,0.011500
94557,37,-1,,0.012600
94562,37,-1,,0.067200
94567,37,-1,,0.007800
94572,37,-1,,0.020600
94577,37,-1,,0.010000
94582,37,-1,,0.010500
94587,37,-1,,0.013000
94592,37,-1,,0.024800
94597,37,-1,,0.018900
94602,37,-1,,0.009000
94607,37,-1,,0.015900
94612,37,-1,,0.008000
94617,37,-1,,0.018300
94622,37,-1,,0.011400
94627,37,-1,,0.022900
94632,37,-1,,0.012200
94637,37,-1,,0.011800
94642,37,-1,,0.027800
94647,37,-1,,0.167000
94652,37,-1,,0.008700
94657,37,-1,,0.059100
94662,37,-1,,0.008400
94667,37,-1,,0.006200
94672,37,-1,,0.008400
94677,37,-1,,0.010400
94682,37,-1,,0.006000
94687,37,-1,,0.025000
94692,37,-1,,0.078300
94697,37,-1,,0.016600
94702,37,-1,,0.012700
94707,37,-1,,0.027000
94712,37,-1,,0.009400
94717,37,-1,,0.013100
94722,37,-1,,0.009000
94727,37,-1,,0.036400
94732,37,-1,,0.006800
94737,37,-1,,0.016400
94742,37,-1,,0.007000
94747,37,-1,,0.012000
94752,37,-1,,0.107700
94757,37,-1,,0.006800
94762,37,-1,,0.005800
94767,37,-1,,0.006900
94772,37,-1,,0.011300
94777,37,-1,,0.015200
94782,37,-1,,0.008700
94787,37,-1,,0.030300
94792,37,-1,,0.008900
94797,37,-1,,0.008800
94802,37,-1,,0.015500
94807,37,-1,,0.044700
94812,37,-1,,0.016100
94817,37,-1,,0.023200
94822,37,-1,,0.007400
94827,37,-1,,0.016600
94832,37,-1,,0.009000
94837,37,-1,,0.005200
94842,37,-1,,0.008300
94847,37,-1,,0.006700
94852,37,-1,,0.031700
94857,37,-1,,0.009200
94862,37,-1,,0.007800
94867,37,-1,,0.019900
94872,37,-1,,0.018700
94877,37,-1,,0.008600
94882,37,-1,,0.006200
94887,37,-1,,0.009400
94892,37,-1,,0.017200
94897,37,-1,,0.010000
94902,37,-1,,0.014600
94907,37,-1,,0.008200
94912,37,-1,,0.006500
94917,37,-1,,0.012200
94922,37,-1,,0.018800
94927,37,-1,,0.042100
94932,37,-1,,0.008800
94937,37,-1,,0.005900
94942,37,-1,,0.011500
94947,37,-1,,0.011700
94952,37,-1,,0.077700
94957,37,-1,,0.006700
94962,37,-1,,0.030100
94967,37,-1,,0.013300
94972,37,-1,,0.010300
94977,37,-1,,0.008600
94982,37,-1,,0.007000
94987,37,-1,,0.009000
94992,37,-1,,0.007500
94997,37,-1,,0.008500
95002,37,-1,,0.049800
95007,37,-1,,0.031400
95012,37,-1,,0.008700
95017,37,-1,,0.075200
95022,37,-1,,0.021600
95027,37,-1,,0.012800
95032,37,-1,,0.022500
95037,37,-1,,0.032500
95042,37,-1,,0.007600
95047,37,-1,,0.005800
95052,37,-1,,0.026700
95057,37,-1,,0.012100
95062,37,-1,,0.005400
95067,37,-1,,0.040100
95072,37,-1,,0.015600
95077,37,-1,,0.007700
95082,37,-1,,0.013200
95087,37,-1,,0.007000
95092,37,-1,,0.007400
95097,37,-1,,0.007600
95102,37,-1,,0.016800
95107,37,-1,,0.018700
95112,37,-1,,0.055300
95117,37,-1,,0.004800
95122,37,-1,,0.011600
95127,37,-1,,0.006400
95132,37,-1,,0.007800
95137,37,-1,,0.131600
95142,37,-1,,0.006000
95147,37,-1,,0.006100
95152,37,-1,,0.008100
95157,37,-1,,0.024500
95162,37,-1,,0.006800
95167,37,-1,,0.008000
95172,37,-1,,0.017300
95177,37,-1,,0.014800
95182,37,-1,,0.011900
95187,37,-1,,0.006600
95192,37,-1,,0.012100
95197,37,-1,,0.069700
95202,37,-1,,0.028300
95207,37,-1,,0.020500
95212,37,-1,,0.012000
95217,37,-1,,0.007300
95222,37,-1,,0.007500
95227,37,-1,,0.007900
95232,37,-1,,0.006300
95237,37,-1,,0.009600
95242,37,-1,,0.010600
95247,37,-1,,0.006900
95252,37,-1,,0.027400
95257,37,-1,,0.012100
95262,37,-1,,0.017500
95267,37,-1,,0.005200
95272,37,-1,,0.038900
95277,37,-1,,0.009500
95282,37,-1,,0.012600
95287,37,-1,,0.007100
95292,37,-1,,0.007800
95297,37,-1,,0.008300
95302,37,-1,,0.009300
95307,37,-1,,0.010300
95312,37,-1,,0.016800
95317,37,-1,,0.009600
95322,37,-1,,0.099500
95327,37,-1,,0.053700
95332,37,-1,,0.011200
95337,37,-1,,0.009200
95342,37,-1,,0.010600
95347,37,-1,,0.007000
95352,37,-1,,0.015300
95357,37,-1,,0.006600
95362,37,-1,,0.006600
95367,37,-1,,0.029000
95372,37,-1,,0.015600
95377,37,-1,,0.009400
95382,37,-1,,0.006000
95387,37,-1,,0.006100
95392,37,-1,,0.009500
95397,37,-1,,0.019400
95402,37,-1,,0.021900
95407,37,-1,,0.015900
95412,37,-1,,0.012500
95417,37,-1,,0.037600
95422,37,-1,,0.006300
95427,37,-1,,0.011400
95432,37,-1,,0.006700
95437,37,-1,,0.050600
95442,37,-1,,0.005300
95447,37,-1,,0.012400
95452,37,-1,,0.019600
95457,37,-1,,0.042700
95462,37,-1,,0.153000
95467,37,-1,,0.033200
95472,37,-1,,0.033800
95477,37,-1,,0.007900
95482,37,-1,,0.026100
95487,37,-1,,0.029400
95492,37,-1,,0.072600
95497,37,-1,,0.007200
95502,37,-1,,0.018600
95507,37,-1,,0.010600
95512,37,-1,,0.020500
95517,37,-1,,0.008100
95522,37,-1,,0.005700
95527,37,-1,,0.011700
95532,37,-1,,0.007700
95537,37,-1,,0.033800
95542,37,-1,,0.070000
95547,37,-1,,0.023900
95552,37,-1,,0.015800
95557,37,-1,,0.013000
95562,37,-1,,0.007300
95567,37,-1,,0.017200
95572,37,-1,,0.007300
95577,37,-1,,0.006900
95582,37,-1,,0.030700
95587,37,-1,,0.016700
95592,37,-1,,0.005700
95597,37,-1,,0.016900
95602,37,-1,,0.023700
95607,37,-1,,0.008700
95612,37,-1,,0.065000
95617,37,-1,,0.088500
95622,37,-1,,0.013200
95627,37,-1,,0.010100
95632,37,-1,,0.009900
95637,37,-1,,0.052500
95642,37,-1,,0.022600
95647,37,-1,,0.013000
95652,37,-1,,0.022300
95657,37,-1,,0.012300
95662,37,-1,,0.007700
95667,37,-1,,0.008300
95672,37,-1,,0.017400
95677,37,-1,,0.091500
95682,37,-1,,0.018900
95687,37,-1,,0.017200
95692,37,-1,,0.014900
95697,37,-1,,0.113200
95702,37,-1,,0.010500
95707,37,-1,,0.014300
95712,37,-1,,0.006500
95717,37,-1,,0.013600
95722,37,-1,,0.037900
95727,37,-1,,0.034900
95732,37,-1,,0.009400
95737,37,-1,,0.013800
95742,37,-1,,0.020500
95747,37,-1,,0.011100
95752,37,-1,,0.045300
95757,37,-1,,0.065600
95762,37,-1,,0.089800
95767,37,-1,,0.008300
95772,37,-1,,0.011500
95777,37,-1,,0.013300
95782,37,-1,,0.106800
95787,37,-1,,0.025900
95792,37,-1,,0.024800
95797,37,-1,,0.008000
95802,37,-1,,0.013000
95807,37,-1,,0.024300
95812,37,-1,,0.112000
95817,37,-1,,0.006500
95822,37,-1,,0.094800
95827,37,-1,,0.024200
95832,37,-1,,0.019900
95837,37,-1,,0.017800
95842,37,-1,,0.014500
95847,37,-1,,0.132000
95852,37,-1,,0.010000
95857,37,-1,,0.114900
95862,37,-1,,0.016000
95867,37,-1,,0.005900
95872,37,-1,,0.015000
95877,37,-1,,0.009200
95882,37,-1,,0.026800
95887,37,-1,,0.010700
95892,37,-1,,0.071700
95897,37,-1,,0.019700
95902,37,-1,,0.013700
95907,37,-1,,0.006000
95912,37,-1,,0.045000
95917,37,-1,,0.017500
95922,37,-1,,0.014900
95927,37,-1,,0.011000
95932,37,-1,,0.005800
95937,37,-1,,0.016600
95942,37,-1,,0.006300
95947,37,-1,,0.009700
95952,37,-1,,0.012800
95957,37,-1,,0.006800
95962,37,-1,,0.011900
95967,37,-1,,0.050100
95972,37,-1,,0.008000
95977,37,-1,,0.017500
95982,37,-1,,0.015200
95987,37,-1,,0.015700
95992,37,-1,,0.016900
95997,37,-1,,0.009800
96002,37,-1,,0.005500
96007,37,-1,,0.027400
96012,37,-1,,0.005100
96017,37,-1,,0.005200
96022,37,-1,,0.007800
96027,37,-1,,0.011800
96032,37,-1,,0.005700
96037,37,-1,,0.016900
96042,37,-1,,0.036400
96047,37,-1,,0.007700
96052,37,-1,,0.024400
96057,37,-1,,0.029500
96062,37,-1,,0.014800
96067,37,-1,,0.022400
96072,37,-1,,0.007800
96077,37,-1,,0.038100
96082,37,-1,,0.008500
96087,37,-1,,0.020100
96092,37,-1,,0.008400
96097,37,-1,,0.040200
96102,37,-1,,0.011000
96107,37,-1,,0.006000
96112,37,-1,,0.006900
96117,37,-1,,0.050200
96122,37,-1,,0.007500
96127,37,-1,,0.036200
96132,37,-1,,0.025700
96137,37,-1,,0.008600
96142,37,-1,,0.015700
96147,37,-1,,0.008000
96152,37,-1,,0.043900
96157,37,-1,,0.043700
96162,37,-1,,0.005600
96167,37,-1,,0.010100
96172,37,-1,,0.011700
96177,37,-1,,0.009200
96182,37,-1,,0.040500
96187,37,-1,,0.009500
96192,37,-1,,0.022000
96197,37,-1,,0.023900
96202,37,-1,,0.009600
96207,37,-1,,0.031300
96212,37,-1,,0.017400
96217,37,-1,,0.113500
96222,37,-1,,0.016300
96227,37,-1,,0.007300
96232,37,-1,,0.015700
96237,37,-1,,0.032900
96242,37,-1,,0.012400
96247,37,-1,,0.007400
96252,37,-1,,0.041400
96257,37,-1,,0.017200
96262,37,-1,,0.008800
96267,37,-1,,0.006400
96272,37,-1,,0.012000
96277,37,-1,,0.031100
96282,37,-1,,0.027700
96287,37,-1,,0.062500
96292,37,-1,,0.016700
96297,37,-1,,0.036200
96302,37,-1,,0.007100
96307,37,-1,,0.043400
96312,37,-1,,0.008400
96317,37,-1,,0.080900
96322,37,-1,,0.068000
96327,37,-1,,0.010200
96332,37,-1,,0.010700
96337,37,-1,,0.020500
96342,37,-1,,0.021000
96347,37,-1,,0.050200
96352,37,-1,,0.007200
96357,37,-1,,0.005400
96362,37,-1,,0.006800
96367,37,-1,,0.015100
96372,37,-1,,0.008100
96377,37,-1,,0.007200
96382,37,-1,,0.013400
96387,37,-1,,0.006500
96392,37,-1,,0.010500
96397,37,-1,,0.158100
96402,37,-1,,0.019200
96407,37,-1,,0.010000
96412,37,-1,,0.006400
96417,37,-1,,0.005500
96422,37,-1,,0.008300
96427,37,-1,,0.008200
96432,37,-1,,0.008400
96437,37,-1,,0.008700
96442,37,-1,,0.006300
96447,37,-1,,0.009000
96452,37,-1,,0.016100
96457,37,-1,,0.021400
96462,37,-1,,0.127100
96467,37,-1,,0.009800
96472,37,-1,,0.014300
96477,37,-1,,0.021000
96482,37,-1,,0.023800
96487,37,-1,,0.009700
96492,37,-1,,0.238700
96497,37,-1,,0.009000
96502,37,-1,,0.073400
96507,37,-1,,0.012200
96512,37,-1,,0.051400
96517,37,-1,,0.007100
96522,37,-1,,0.011200
96527,37,-1,,0.015300
96532,37,-1,,0.058900
96537,37,-1,,0.062000
96542,37,-1,,0.011400
96547,37,-1,,0.007200
96552,37,-1,,0.011200
96557,37,-1,,0.017800
96562,37,-1,,0.010500
96567,37,-1,,0.017800
96572,37,-1,,0.008600
96577,37,-1,,0.027100
96582,37,-1,,0.007300
96587,37,-1,,0.027100
96592,37,-1,,0.024700
96597,37,-1,,0.023000
96602,37,-1,,0.016100
96607,37,-1,,0.011000
96612,37,-1,,0.007200
96617,37,-1,,0.007800
96622,37,-1,,0.013100
96627,37,-1,,0.011200
96632,37,-1,,0.015500
96637,37,-1,,0.019800
96642,37,-1,,0.016800
96647,37,-1,,0.008000
96652,37,-1,,0.006200
96657,37,-1,,0.010100
96662,37,-1,,0.105900
96667,37,-1,,0.010200
96672,37,-1,,0.025200
96677,37,-1,,0.013500
96682,37,-1,,0.022100
96687,37,-1,,0.015100
96692,37,-1,,0.007500
96697,37,-1,,0.051400
96702,37,-1,,0.053100
96707,37,-1,,0.007000
96712,37,-1,,0.006800
96717,37,-1,,0.079700
96722,37,-1,,0.015400
96727,37,-1,,0.026600
96732,37,-1,,0.035300
96737,37,-1,,0.094700
96742,37,-1,,0.018400
96747,37,-1,,0.022800
96752,37,-1,,0.008000
96757,37,-1,,0.011600
96762,37,-1,,0.025500
96767,37,-1,,0.012000
96772,37,-1,,0.049200
96777,37,-1,,0.007300
96782,37,-1,,0.007700
96787,37,-1,,0.011900
96792,37,-1,,0.026600
96797,37,-1,,0.035800
96802,37,-1,,0.039800
96807,37,-1,,0.007500
96812,37,-1,,0.011800
96817,37,-1,,0.007800
96822,37,-1,,0.008100
96827,37,-1,,0.006500
96832,37,-1,,0.006800
96837,37,-1,,0.006800
96842,37,-1,,0.012700
96847,37,-1,,0.007700
96852,37,-1,,0.019600
96857,37,-1,,0.074100
96862,37,-1,,0.008200
96867,37,-1,,0.047000
96872,37,-1,,0.038700
96877,37,-1,,0.005500
96882,37,-1,,0.006600
96887,37,-1,,0.006100
96892,37,-1,,0.006300
96897,37,-1,,0.015100
96902,37,-1,,0.008900
96907,37,-1,,0.260300
96912,37,-1,,0.038500
96917,37,-1,,0.033900
96922,37,-1,,0.009000
96927,37,-1,,0.006000
96932,37,-1,,0.021000
96937,37,-1,,0.056700
96942,37,-1,,0.010200
96947,37,-1,,0.012300
96952,37,-1,,0.011100
96957,37,-1,,0.134000
96962,37,-1,,0.007000
96967,37,-1,,0.018400
96972,37,-1,,0.012300
96977,37,-1,,0.017300
96982,37,-1,,0.008600
96987,37,-1,,0.013600
96992,37,-1,,0.021700
96997,37,-1,,0.069800
97002,37,-1,,0.018300
97007,37,-1,,0.010900
97012,37,-1,,0.061900
97017,37,-1,,0.042700
97022,37,-1,,0.009900
97027,37,-1,,0.057400
97032,37,-1,,0.016100
97037,37,-1,,0.014200
97042,37,-1,,0.007400
97047,37,-1,,0.006900
97052,37,-1,,0.007000
97057,37,-1,,0.014300
97062,37,-1,,0.018200
97067,37,-1,,0.076500
97072,37,-1,,0.018500
97077,37,-1,,0.013800
97082,37,-1,,0.021600
97087,37,-1,,0.008800
97092,37,-1,,0.007500
97097,37,-1,,0.012800
97102,37,-1,,0.022100
97107,37,-1,,0.010600
97112,37,-1,,0.016100
97117,37,-1,,0.031100
97122,37,-1,,0.005500
97125,37,-1,,0.005500
97125,38,-1,,0.009900
97128,38,-1,,0.008000
97132,38,-1,,0.015000
97137,38,-1,,0.011100
97142,38,-1,,0.009800
97147,38,-1,,0.014300
97152,38,-1,,0.009600
97157,38,-1,,0.009700
97162,38,-1,,0.010500
97167,38,-1,,0.013300
97172,38,-1,,0.023400
97177,38,-1,,0.008000
97182,38,-1,,0.010600
97187,38,-1,,0.188500
97192,38,-1,,0.025500
97197,38,-1,,0.016600
97202,38,-1,,0.017300
97207,38,-1,,0.009900
97212,38,-1,,0.046800
97217,38,-1,,0.011300
97222,38,-1,,0.014600
97227,38,-1,,0.010500
97232,38,-1,,0.007600
97237,38,-1,,0.017900
97242,38,-1,,0.020900
97247,38,-1,,0.026100
97252,38,-1,,0.030100
97257,38,-1,,0.012900
97262,38,-1,,0.010200
97267,38,-1,,0.008500
97272,38,-1,,0.045300
